# Raw simulation data
#   No filters applied
#   Data scaled to the range from 0 to 1 for the envelope
#
Time;Sensor 1;Sensor 2;Sensor 3;Sensor 4;Sensor 5;Sensor 6;Sensor 7;Sensor 8
17.35;0.97637;0.96512;0.99577;0.98687;1.099;1.0818;0.91146;1.0127
17.4;0.9794;0.96941;0.99619;0.98839;1.1143;1.1154;0.88958;1.0195
17.45;0.98993;0.97378;0.99616;0.98902;1.1005;1.0732;0.86435;1.0313
17.5;0.99573;0.97756;0.99583;0.98896;1.0643;1.0442;0.85402;1.0332
17.55;0.99697;0.98099;0.99548;0.98862;1.0893;0.93123;0.87717;1.0201
17.6;0.99216;0.98461;0.99539;0.9885;1.0827;0.88427;0.93839;0.99962
17.65;0.98094;0.98851;0.99584;0.98904;1.0033;0.93891;0.9904;0.97428
17.7;0.97102;0.99212;0.99692;0.99042;0.9607;0.94968;1.0542;0.94783
17.75;0.97139;0.99515;0.99845;0.99242;0.99168;1.0037;1.1097;0.92144
17.8;0.97921;0.99742;1;0.99458;1.039;1.0207;1.1443;0.90579
17.85;0.9814;0.99898;1.0012;0.99646;1.0634;1.0233;1.1693;0.90411
17.9;0.97643;1;1.0017;0.99776;1.068;1.0399;1.1538;0.91262
17.95;0.97672;1.001;1.0017;0.99836;1.0286;0.98685;1.1319;0.92204
18;0.98703;1.0019;1.0012;0.99829;1.0324;0.93006;1.0983;0.93754
18.05;0.99654;1.0029;1.0004;0.99766;1.0861;0.90496;1.0681;0.95716
18.1;0.99516;1.0042;0.99965;0.9967;1.0421;0.8809;1.0473;0.97792
18.15;0.98578;1.0052;0.99895;0.99576;1.0047;0.90432;1.0291;0.99557
18.2;0.97406;1.0059;0.99851;0.99515;1.0365;0.93132;1.0085;1.0115
18.25;0.9618;1.0062;0.99838;0.99506;1.0757;0.91257;1.0024;1.0146
18.3;0.94968;1.0059;0.99848;0.99544;1.093;0.90287;1.0086;1.0093
18.35;0.94155;1.005;0.99864;0.99613;1.0439;0.93532;1.0262;0.99709
18.4;0.95038;1.0036;0.99869;0.99687;0.98797;0.94962;1.0456;0.99074
18.45;0.98746;1.0019;0.99862;0.99751;0.94253;1.0103;1.0685;0.99687
18.5;1.0432;0.99971;0.9987;0.99799;0.95256;1.0371;1.0821;1.0044
18.55;1.0796;0.99668;0.9991;0.99838;0.98459;1.0485;1.0608;1.0129
18.6;1.0842;0.99395;0.99978;0.99881;0.97929;1.0458;1.0278;1.025
18.65;1.0737;0.99241;1.0004;0.99939;0.98155;1.0281;1.0003;1.0315
18.7;1.0621;0.99194;1.0006;1.0003;0.97268;0.98647;0.95643;1.0324
18.75;1.0528;0.99276;1.0005;1.0017;0.96788;0.98545;0.94448;1.0308
18.8;1.0449;0.99509;1.0004;1.0035;0.97494;0.94475;0.95199;1.0334
18.85;1.0394;0.99809;1.0006;1.0056;1.0379;0.95263;0.96456;1.0371
18.9;1.0376;1.0011;1.0012;1.0076;1.0758;1.0024;0.98014;1.04
18.95;1.0368;1.0035;1.0019;1.0091;1.1863;1.0479;0.99848;1.0384
19;1.0288;1.0049;1.0023;1.0101;1.2247;1.1615;0.98552;1.0393
19.05;1.0165;1.006;1.0025;1.0105;1.2676;1.0904;0.9497;1.0468
19.1;1.0042;1.0071;1.0026;1.0103;1.2476;0.94713;0.88826;1.0594
19.15;0.98854;1.0087;1.0027;1.0099;1.2631;0.97678;0.90382;1.0725
19.2;0.99703;1.0108;1.003;1.0096;1.3043;0.97314;0.92933;1.0796
19.25;1.0178;1.0134;1.0034;1.0096;1.3133;1.1476;0.96918;1.0697
19.3;1.0022;1.0163;1.0039;1.0102;1.2586;1.2488;1.0619;1.0485
19.35;0.9754;1.0191;1.0045;1.0111;1.1298;1.2623;1.0661;1.0236
19.4;0.98102;1.0214;1.0049;1.0122;1.0473;1.1685;1.0539;1.0024
19.45;0.98862;1.0232;1.0052;1.0132;0.96533;1.0927;1.0356;0.9793
19.5;0.9943;1.0243;1.0051;1.0139;0.86885;1.0099;1.0316;0.96373
19.55;0.99726;1.025;1.0049;1.0141;0.8646;0.92812;1.004;0.95491
19.6;0.99745;1.0253;1.0045;1.0139;0.87922;0.92886;0.98928;0.95277
19.65;0.99459;1.0256;1.0042;1.0136;0.81579;0.97435;1.0024;0.95978
19.7;0.99488;1.0256;1.0039;1.0133;0.80412;0.97544;0.98867;0.96454
19.75;1.0122;1.0254;1.0037;1.0135;0.80017;1.0028;0.98492;0.96698
19.8;1.0321;1.025;1.0038;1.0142;0.71308;0.99012;0.98137;0.96889
19.85;1.0343;1.0246;1.0044;1.0155;0.59314;0.98978;0.97113;0.96684
19.9;1.03;1.0238;1.0052;1.017;0.66084;0.95246;0.98591;0.96275
19.95;1.0239;1.0226;1.0059;1.0185;0.70683;0.90254;1.01;0.96578
20;1.0182;1.0211;1.0061;1.0197;0.73804;0.85028;1.031;0.96831
